 79     29     3   13    15.     52.5    .8015   .1983   .7400   .0
 79     29     3   13    15.     52.5    .6036   .3964   .5110   .0
 79     29     3   13    15.     52.5    .4010   .5992   .3120   .0
 79     29     3   13    15.     52.5    .2012   .7985   .1450   .0
